Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3XncBqajB1PYvQBO5AoLCY,"Miami Ice","Gasanova","Yung Gravy",2020-10-02,156032,45,true,quirky613,2026-06-26T21:02:32Z,"","Republic Records",0.803,0.555,1,-8.97,0,0.138,0.193,0,0.296,0.605,100.049,4
spotify:track:6GD1eomgaGT1Epto6Q5eAo,"golden hour","golden hour","JVKE",2022-07-15,209259,2,false,quirky613,2026-06-26T21:02:32Z,"","JVKE",0.511,0.594,1,-4.799,0,0.0316,0.651,0.177,0.249,0.143,94.473,3
spotify:track:7EkWXAI1wn8Ii883ecd9xr,"Freaks","Freaks","Surf Curse",2021-05-15,147062,88,false,quirky613,2026-06-26T21:02:32Z,"","Surf Curse",0.345,0.941,9,-9.918,1,0.0466,0.0000384,0.633,0.0511,0.407,179.626,4
spotify:track:4H5AF8rgq7dkoPGWKC44tX,"Least Coast","Least Coast/Little Broken Part","Cafuné",2018-05-23,171734,37,false,quirky613,2026-06-26T21:03:15Z,"","Aurelians Club",0.592,0.984,9,-4.854,0,0.0436,0.0301,0.0000101,0.229,0.881,125.995,4
spotify:track:06EL94D0TA27Ik0Ke5usbj,"The Way","Yours Truly","Ariana Grande;Mac Miller",2013-01-01,227026,75,false,quirky613,2026-06-26T21:04:38Z,"","Universal Records",0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,4
spotify:track:23rdcrD0Eky4vYn2TZidxJ,"Runaway","All My Demons Greeting Me as a Friend (Deluxe)","AURORA",2014,248826,2,false,quirky613,2026-06-26T21:05:59Z,"","Glassnote Entertainment Group LLC",0.459,0.276,11,-10.339,1,0.036,0.63,0.000095,0.104,0.128,114.169,4
spotify:track:2xOdFPQn17smnZrFCtFNSv,"Water Baby","Geography","Tom Misch;Loyle Carner",2018-04-06,271530,51,false,quirky613,2026-06-26T21:06:46Z,"uk r&b","Beyond The Groove 4",0.694,0.535,8,-10.582,1,0.22,0.481,0.0131,0.0676,0.683,93.028,4
spotify:track:3PPD1wg591kQnsws16mlkS,"chances","i hope u see this","thủy;DCMBR",2021-10-29,167312,51,false,quirky613,2026-06-26T21:06:58Z,"new wave,synthpop,bedroom pop","thuy",0.748,0.472,3,-9.15,0,0.0557,0.0822,0,0.0525,0.605,141.93,4
spotify:track:3eZqBNHlNA4lUsbAB6UmvD,"Loretta","Loretta","Ginger Root",2021-06-16,190153,6,false,quirky613,2026-06-26T21:07:22Z,"","Acrophase Records",0.706,0.801,2,-5.646,1,0.0462,0.282,0.594,0.143,0.887,130.001,4
spotify:track:7KhJdiu4zbPlhlImRLIyDl,"Prom Night","Prom Night","Riovaz",2020-04-01,145899,72,false,quirky613,2026-06-26T21:08:10Z,"","Riovaz",0.813,0.608,7,-9.918,1,0.169,0.355,0.00000856,0.0963,0.0512,149.251,4
spotify:track:6K4t31amVTZDgR3sKmwUJJ,"The Less I Know The Better","Currents","Tame Impala",2015-07-17,216320,91,true,quirky613,2026-06-26T21:09:05Z,"","Universal Music Australia Pty. Ltd.",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
spotify:track:49X0LAl6faAusYq02PRAY6,"Lady - Hear Me Tonight","Modjo (Remastered)","Modjo",2001,307153,87,false,quirky613,2026-06-26T21:09:12Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Modjo Music",0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4
spotify:track:7oOOI85fVQvVnK5ynNMdW7,"Rock with You - Single Version","Off the Wall","Michael Jackson",1979-08-10,219926,90,false,quirky613,2026-06-26T21:09:12Z,"","Epic",0.808,0.535,1,-12.521,1,0.0353,0.179,0.0000991,0.158,0.848,114.031,4
spotify:track:3koCCeSaVUyrRo3N2gHrd8,"Let's Groove","Raise!","Earth, Wind & Fire",1981-11-14,339018,84,false,quirky613,2026-06-26T21:09:25Z,"","Legacy Recordings",0.869,0.648,11,-8.698,0,0.0633,0.121,0.0000217,0.126,0.9,125.035,4
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,"Everybody Wants To Rule The World","Songs From The Big Chair (Super Deluxe Edition)","Tears For Fears",1985-02-25,251488,87,false,quirky613,2026-06-26T21:09:25Z,"funk,disco","UMC (Universal Music Catalogue)",0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4
spotify:track:2eAvDnpXP5W0cVtiI0PUxV,"Dandelions","Safe Haven","Ruth B.",2017-05-05,233720,88,false,quirky613,2026-06-26T21:11:50Z,"","Columbia",0.609,0.692,1,-2.958,1,0.0259,0.0157,0,0.0864,0.454,116.959,3
spotify:track:4HBZA5flZLE435QTztThqH,"Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande;Justin Bieber",2020-05-08,228482,83,false,quirky613,2026-06-26T21:12:26Z,"","Ariana Grande & Justin Bieber "Stuck With U"- Charity",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
spotify:track:0TAmnCzOtqRfvA38DDLTjj,"Little Things","Take Me Home (Expanded Edition)","One Direction",2012-11-12,219040,73,false,quirky613,2026-06-26T21:12:36Z,"","Syco Music",0.709,0.22,7,-11.856,1,0.0327,0.811,0,0.175,0.53,110.076,4
spotify:track:5bgwqaRSS3M8WHWruHgSL5,"8TEEN","American Teen","Khalid",2017-04-27,228593,76,false,quirky613,2026-06-26T21:13:24Z,"","Right Hand Music Group, LLC/RCA Records",0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4
spotify:track:21jGcNKet2qwijlDFuPiPb,"Circles","Hollywood's Bleeding","Post Malone",2019-09-06,215280,88,false,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.695,0.763,0,-3.497,1,0.0396,0.189,0.00242,0.0863,0.551,120.042,4
spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Sunflower - Spider-Man: Into the Spider-Verse","Hollywood's Bleeding","Post Malone;Swae Lee",2019-09-06,157560,86,false,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,4
spotify:track:3fpVWegR6YOS1Yk5HSMYIq,"Paranoid","beerbongs & bentleys","Post Malone",2018-04-27,221786,65,false,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.62,0.535,0,-5.428,1,0.0775,0.038,0.0000246,0.167,0.25,159.872,4
spotify:track:0e7ipj03S05BNilyu5bRzt,"rockstar (feat. 21 Savage)","beerbongs & bentleys","Post Malone;21 Savage",2018-04-27,218146,85,true,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.585,0.52,5,-6.136,0,0.0713,0.124,0.0000775,0.131,0.129,159.798,4
spotify:track:09IOPhEh1OMe0HD9b36FJk,"Over Now","beerbongs & bentleys","Post Malone",2018-04-27,246986,70,true,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.569,0.777,4,-4.041,0,0.0834,0.137,0,0.132,0.181,164.029,4
spotify:track:3swc6WTsr7rl9DqQKQA55C,"Psycho (feat. Ty Dolla $ign)","beerbongs & bentleys","Post Malone;Ty Dolla $ign",2018-04-27,221440,80,true,quirky613,2026-06-26T21:13:42Z,"southern hip hop,rap,trap","Republic Records",0.75,0.56,8,-8.094,1,0.105,0.546,0,0.111,0.459,140.06,4
spotify:track:7dt6x5M1jzdTEt8oCbisTK,"Better Now","beerbongs & bentleys","Post Malone",2018-04-27,231266,83,true,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07,4
spotify:track:6IaieqiCVvsNvEt6Y7yOFa,"Ball For Me (feat. Nicki Minaj)","beerbongs & bentleys","Post Malone;Nicki Minaj",2018-04-27,206266,66,true,quirky613,2026-06-26T21:13:42Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk","Republic Records",0.774,0.55,6,-4.166,0,0.301,0.51,0,0.0786,0.538,134.042,4
spotify:track:32lItqlMi4LBhb4k0BaSaC,"Candy Paint","beerbongs & bentleys","Post Malone",2018-04-27,227533,77,true,quirky613,2026-06-26T21:13:42Z,"","Republic Records",0.66,0.667,4,-5.941,1,0.156,0.64,0.00000122,0.0753,0.381,180.044,4
spotify:track:0H8XeaJunhvpBdBFIYi6Sh,"Deja Vu","Stoney (Deluxe)","Post Malone;Justin Bieber",2016-12-09,234213,69,true,quirky613,2026-06-26T21:13:42Z,"","Mercury Records/Republic Owned",0.619,0.69,7,-6.508,1,0.0471,0.0931,0,0.131,0.333,133.932,4
spotify:track:5yuShbu70mtHXY0yLzCQLQ,"Go Flex","Stoney (Deluxe)","Post Malone",2016-12-09,179613,76,true,quirky613,2026-06-26T21:13:42Z,"","Mercury Records/Republic Owned",0.665,0.498,5,-8.185,1,0.083,0.23,0,0.0757,0.127,81.958,4
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,"Congratulations","Stoney (Deluxe)","Post Malone;Quavo",2016-12-09,220293,84,true,quirky613,2026-06-26T21:13:42Z,"indie","Mercury Records/Republic Owned",0.63,0.804,6,-4.183,1,0.0364,0.215,0,0.253,0.492,123.146,4
spotify:track:35r28RDot7nPE7y9K9H7l0,"Feeling Whitney","Stoney (Deluxe)","Post Malone",2016-12-09,257265,72,true,quirky613,2026-06-26T21:13:42Z,"","Mercury Records/Republic Owned",0.412,0.227,0,-12.696,1,0.0359,0.787,0.00000469,0.282,0.227,80.111,4
spotify:track:2HA4tNLIXY1dGvDVCLeslk,"Little Things","3","Ella Mai",2024-11-03,172924,70,false,quirky613,2026-06-26T21:14:51Z,"quiet storm,soul,classic soul","10 Summers/Interscope Records",0.725,0.566,11,-5.989,1,0.16,0.477,0,0.142,0.232,135.794,4
spotify:track:0YMe6PHRbeDcN7KJdCG0bW,"The Dress","Absolutely","Dijon",2021-11-05,184767,78,false,quirky613,2026-06-26T21:14:59Z,"","R&R Digital/Warner Records",0.747,0.531,8,-5.99,1,0.0477,0.266,0.0000018,0.192,0.785,88.009,4
spotify:track:5VA4Ispp52EA1sOqzMz3Av,"All I Want Is You (feat. J. Cole)","All I Want Is You","Miguel;J. Cole",2010-11-30,295920,81,false,quirky613,2026-06-26T21:14:59Z,"","Jive",0.776,0.603,5,-5.696,1,0.0343,0.0728,0.0000625,0.111,0.921,96.888,4
spotify:track:152lZdxL1OR0ZMW6KquMif,"Location","American Teen","Khalid",2017-04-27,219080,81,false,quirky613,2026-06-26T21:14:59Z,"","Right Hand Music Group, LLC/RCA Records",0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,4
spotify:track:5oO3drDxtziYU2H1X23ZIp,"Love On The Brain","ANTI (Deluxe)","Rihanna",2016-01-28,224000,88,true,quirky613,2026-06-26T21:14:59Z,"old school hip hop,east coast hip hop","Roc Nation / Rihanna",0.509,0.637,4,-4.83,0,0.047,0.0717,0.0000108,0.0789,0.379,172.007,3
spotify:track:3vQ4T78TTMOjQXGfXVKQJo,"Redbone","""Awaken, My Love!""","Childish Gambino",2016-12-02,326933,86,true,quirky613,2026-06-26T21:15:24Z,"bedroom pop","Glassnote - VMG",0.741,0.354,1,-10.603,1,0.0837,0.181,0.00577,0.118,0.583,160.037,4
spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"All The Stars (with SZA) - From ""Black Panther: The Album""","Black Panther The Album Music From And Inspired By","Kendrick Lamar;SZA",2018-02-09,232186,91,true,quirky613,2026-06-26T21:15:24Z,"jazz funk,funk,soul jazz,acid jazz","Black Panther (TDE/DMG) PS",0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4
spotify:track:4ChomJf8z16E6Zw4EoioYY,"After Hours","CRASH","Kehlani",2024-06-20,202414,76,false,quirky613,2026-06-26T21:15:49Z,"r&b","TSNMI / Atlantic",0.729,0.777,1,-3.991,1,0.0431,0.069,0.00162,0.112,0.744,121.016,4
spotify:track:06u5LrUpbosQlQ1QJFhPpG,"Drew Barrymore","Ctrl","SZA",2017-06-09,231412,74,true,quirky613,2026-06-26T21:15:49Z,"","Top Dawg Entertainment/RCA Records",0.577,0.523,0,-5.538,0,0.0429,0.491,0,0.147,0.29,134.93,4
spotify:track:2fXwCWkh6YG5zU1IyvQrbs,"Broken Clocks","Ctrl","SZA",2017-06-09,231257,80,true,quirky613,2026-06-26T21:15:49Z,"","Top Dawg Entertainment/RCA Records",0.692,0.684,6,-7.364,1,0.155,0.131,0,0.156,0.406,112.912,4
spotify:track:6uYAPqxP69zfpCbsTHXgiz,"Cater 2 U","Destiny Fulfilled","Destiny's Child",2004-11-16,245400,64,false,quirky613,2026-06-26T21:15:49Z,"edm","Sony Urban Music/Columbia",0.605,0.584,11,-7.043,0,0.197,0.286,0,0.235,0.464,125.802,4
spotify:track:4Nw7kywWurWS6ceinn1cHK,"Baby Powder","Division","Jenevieve",2021-09-03,176760,70,false,quirky613,2026-06-26T21:15:49Z,"city pop","Joyface Records/Interscope Records",0.799,0.452,1,-7.641,0,0.0466,0.238,0.000133,0.0878,0.732,78.461,3
spotify:track:6CFPFnS9EcLs2I0nWqtWci,"Because Of You","Because Of You","Ne-Yo",2007-01-01,266840,82,false,quirky613,2026-06-26T21:16:05Z,"disco,motown,philly soul","Def Soul",0.81,0.538,0,-5.783,0,0.0357,0.53,0,0.0951,0.832,109.97,4
spotify:track:64TJKMfx0QxpuR7rTXL05c,"Treasure In The Hills","Electric Dusk","Leon Thomas",2023-08-18,189202,72,false,quirky613,2026-06-26T21:16:05Z,"afrobeats","EZMNY Records/Motown Records",0.692,0.483,10,-3.57,1,0.0273,0.0145,0.00122,0.131,0.451,76.128,3
spotify:track:6CTWathupIiDs7U4InHnDA,"Trip","Ella Mai","Ella Mai",2018-10-12,213993,77,false,quirky613,2026-06-26T21:16:05Z,"quiet storm,soul,classic soul","10 Summers / Interscope PS",0.477,0.609,11,-5.628,0,0.144,0.222,0,0.107,0.357,79.884,4
spotify:track:2CGNAOSuO1MEFCbBRgUzjd,"luther (with sza)","GNX","Kendrick Lamar;SZA",2024-11-21,177598,86,false,quirky613,2026-06-26T21:16:05Z,"jazz funk,funk,soul jazz,acid jazz","pgLang, under exclusive license to Interscope Records",0.707,0.575,2,-7.546,1,0.125,0.251,0,0.248,0.576,138.008,4
spotify:track:174rZBKJAqD10VBnOjlQQ3,"How Do I Breathe","Go","Mario",2007-12-11,216893,72,false,quirky613,2026-06-26T21:16:05Z,"r&b","J Records/Legacy",0.684,0.455,5,-8.216,1,0.0307,0.215,0.00000108,0.263,0.487,97.956,4
spotify:track:669Zz4glMcFwFl1BRltkXP,"Hate That I Love You","Good Girl Gone Bad","Rihanna;Ne-Yo",2007-01-01,219000,66,false,quirky613,2026-06-26T21:16:05Z,"old school hip hop,east coast hip hop,disco,motown,philly soul","Def Jam Recordings",0.637,0.73,5,-5.38,0,0.0877,0.322,0,0.0982,0.731,93.867,4
spotify:track:7B4UxdHwRKJYRhvXxmgZhM,"universe","i hope u see this","thủy",2021-10-29,186627,59,false,quirky613,2026-06-26T21:16:21Z,"new wave,synthpop","thuy",0.636,0.452,11,-8.298,1,0.0329,0.136,0.00000197,0.104,0.0678,80.004,4
spotify:track:0dFdGPVLs3k0z9ezYWZzUa,"Intimidated (feat. H.E.R.)","Intimidated","KAYTRANADA;H.E.R.",2021-11-19,207830,78,false,quirky613,2026-06-26T21:16:39Z,"crunk,future bass","KAYTRANADA/RCA Records",0.738,0.75,11,-3.654,0,0.219,0.0167,0.00976,0.174,0.342,112.009,4
spotify:track:6sGIMrtIzQjdzNndVxe397,"So Easy (To Fall In Love)","The Art of Loving","Olivia Dean",2025-09-26,169000,96,false,quirky613,2026-06-26T21:16:51Z,"","PLG - Capitol",0.749,0.633,3,-5.917,1,0.0373,0.665,0,0.0817,0.572,139.898,4
spotify:track:312z6PZ8wwREck8613PkJk,"A Couple Minutes","The Art of Loving","Olivia Dean",2025-09-26,212000,88,false,quirky613,2026-06-26T21:16:51Z,"","PLG - Capitol",0.56,0.406,3,-7.733,1,0.0369,0.709,0,0.359,0.164,124.782,4
spotify:track:2oap3QptGISyIvwKpnJJId,"Experience","JAGUAR","Victoria Monét;Khalid;SG Lewis",2020-08-07,176773,57,false,quirky613,2026-06-26T21:16:51Z,"","Tribe Records",0.614,0.809,9,-4.749,1,0.0738,0.0105,0.000353,0.148,0.354,112.023,4
spotify:track:25cUhiAod71TIQSNicOaW3,"Adorn","Kaleidoscope Dream","Miguel",2012-09-28,193146,72,false,quirky613,2026-06-26T21:16:51Z,"","ByStorm Entertainment/RCA Records",0.625,0.576,11,-5.693,0,0.175,0.0543,0.0000407,0.187,0.235,179.063,4
spotify:track:1XwbJNPOcLuSRTQNR9zz4r,"Lady Lady","Lady Lady","Olivia Dean",2025-07-10,209000,81,false,quirky613,2026-06-26T21:16:51Z,"","PLG - Capitol",0.639,0.585,11,-8.618,1,0.113,0.822,0.0525,0.106,0.569,96.1,4
spotify:track:6ZzYETKetIfNUsZUb23jgG,"Day 1 ◑","Love Me / Love Me Not","HONNE",2018-08-24,233600,64,false,quirky613,2026-06-26T21:16:51Z,"","Atlantic Records UK",0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,4
spotify:track:1qbmS6ep2hbBRaEZFpn7BX,"Man I Need","Man I Need","Olivia Dean",2025-08-15,184000,96,false,quirky613,2026-06-26T21:16:51Z,"","PLG - Capitol",0.808,0.593,1,-7.27,1,0.0714,0.488,0.000451,0.0933,0.688,119.008,4
spotify:track:6d3ic1mkWMxf5DPIW798f0,"Bad Boy / Having a Party","Forever, For Always, For Love","Luther Vandross",1982-09-21,316032,52,false,quirky613,2026-06-26T21:17:19Z,"alternative r&b","Epic",0.554,0.696,11,-9.582,0,0.366,0.196,0,0.32,0.803,121.334,4
spotify:track:3qI94hINNNeb4S7xQi18lS,"Blame It on the Boogie","Destiny","The Jacksons",1978-12-17,215319,84,false,quirky613,2026-06-26T21:17:23Z,"","Epic",0.774,0.641,1,-10.193,1,0.0799,0.0765,0,0.0867,0.875,113.256,4
spotify:track:7H6ev70Weq6DdpZyyTmUXk,"Say My Name","The Writing's On The Wall","Destiny's Child",1999-07-27,271333,84,false,quirky613,2026-06-26T21:18:29Z,"edm","Columbia",0.713,0.678,5,-3.525,0,0.102,0.273,0,0.149,0.734,138.009,4
spotify:track:6u1sN2DFrKZBDdkdb1L76X,"Whipped Cream","Whipped Cream","Ari Lennox",2018-07-16,291210,0,false,quirky613,2026-06-26T21:18:32Z,"trap soul,r&b","J. Cole/ DreamVille",0.744,0.383,6,-10.085,0,0.0309,0.548,0,0.0966,0.574,85.024,4
spotify:track:5aIVCx5tnk0ntmdiinnYvw,"Water","Water","Tyla",2023-07-28,200255,86,false,quirky613,2026-06-26T21:18:35Z,"","FAX Records/Epic",0.673,0.722,3,-3.495,0,0.0755,0.0856,0,0.137,0.519,117.187,4
spotify:track:5BZsQlgw21vDOAjoqkNgKb,"DAISIES","SWAG","Justin Bieber",2025-07-11,176453,95,false,quirky613,2026-06-26T21:18:48Z,"","JRC Entertainment, LLC / ILH Production Co. LLC / Def Jam Recordings",0.802,0.384,8,-8.906,1,0.054,0.715,0.000686,0.108,0.482,110.153,4
spotify:track:7axl6v0Yv4ksLVMt6XItpc,"Truth or Dare","TYLA","Tyla",2024-03-22,190392,77,false,quirky613,2026-06-26T21:18:48Z,"","FAX Records/Epic",0.61,0.599,1,-5.752,1,0.337,0.182,0.000124,0.0852,0.809,154.463,5
spotify:track:5pJPgy2jGvvNUNfHPvG3Zp,"Warm on a Cold Night","Warm on a Cold Night (Deluxe)","HONNE",2016-01-22,261594,44,false,quirky613,2026-06-26T21:18:48Z,"","Atlantic Records UK",0.342,0.609,8,-5.68,1,0.0943,0.185,0.00052,0.0799,0.401,82.989,4
spotify:track:6YpSiNQN8pVzJMOX2fXGHm,"Woman","Woman","HONNE",2016-03-11,265478,47,false,quirky613,2026-06-26T21:18:48Z,"","Tatemae Recordings",0.513,0.413,0,-7.151,1,0.0372,0.565,0.00000352,0.124,0.246,139.649,3
spotify:track:34ceTg8ChN5HjrqiIYCn9Q,"Miss Independent","Year Of The Gentleman (Bonus Track Edition)","Ne-Yo",2008-01-01,232000,83,false,quirky613,2026-06-26T21:18:48Z,"disco,motown,philly soul","Def Soul",0.673,0.681,1,-5.693,1,0.118,0.52,0,0.235,0.707,171.864,4
spotify:track:0JXXNGljqupsJaZsgSbMZV,"Sure Thing","All I Want Is You","Miguel",2010-11-30,195373,89,false,quirky613,2026-06-26T21:18:48Z,"","Jive",0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,4
spotify:track:4rCuwgRRKaIiHlHDc8Bga6,"We Might Even Be Falling In Love (Interlude)","JAGUAR","Victoria Monét",2020-08-07,51913,61,false,quirky613,2026-06-26T21:18:48Z,"","Tribe Records",0.768,0.506,6,-8.913,1,0.165,0.415,0.0376,0.133,0.862,77.1,4
spotify:track:0HVxpNoX99t4EzOZwqO64S,"We Might Even Be Falling In Love (Duet)","JAGUAR II : Deluxe","Victoria Monét;Bryson Tiller",2024-10-04,90110,55,false,quirky613,2026-06-26T21:18:48Z,"","Lovett Music/RCA Records",0.731,0.423,6,-10.147,1,0.0833,0.498,0.000525,0.13,0.774,76.966,4
spotify:track:0iI2cOHpX6xmwKD15Q5ynd,"Breakfast in Bed","Love Me Like","Rayana Jay",2019-03-22,116059,60,true,quirky613,2026-06-26T21:18:48Z,"","All Angles / EMPIRE",0.635,0.327,2,-9.77,1,0.436,0.576,0,0.0865,0.552,82.686,4
spotify:track:6tDDoYIxWvMLTdKpjFkc1B,"telepatía","Sin Miedo (del Amor y Otros Demonios) ∞","Kali Uchis",2020-12-04,160191,87,false,quirky613,2026-06-26T21:18:48Z,"","EMI / Interscope",0.653,0.524,11,-9.016,0,0.0502,0.112,0,0.203,0.553,83.97,4
spotify:track:5Gcvy4sBxYdpWj2f54K2ua,"Kool Aid","Sis.","KIRBY",2020-01-31,153441,52,false,quirky613,2026-06-26T21:18:48Z,"alternative r&b","KIRBY",0.566,0.728,4,-4.546,0,0.121,0.183,0.00425,0.11,0.467,155.251,3
spotify:track:5Z8kUbnUQqBUzM5FsBNOAl,"You Gotta Be","Supernatural","Des'ree",1998-06-29,240066,54,false,quirky613,2026-06-26T21:18:48Z,"pop soul","S2",0.663,0.753,0,-7.061,1,0.0381,0.175,0,0.105,0.483,94.061,4
spotify:track:6a3NDJ3MihZwUeNAvD8P46,"Unbreakable","TVアニメ「キャロル＆チューズデイ」VOCAL COLLECTION Vol.1","クリスタル(Vo.Lauren Dyson)",2019-07-31,214933,39,false,quirky613,2026-06-26T21:18:48Z,"","FlyingDog",0.525,0.525,0,-5.666,1,0.0399,0.198,0,0.335,0.199,79.974,4
spotify:track:1ahAuX3F6tDdNRfMdiLsv6,"#Beautiful","Me. I Am Mariah…The Elusive Chanteuse","Mariah Carey;Miguel",2014-05-23,199946,58,true,quirky613,2026-06-26T21:19:02Z,"","Def Jam Recordings",0.443,0.755,4,-5.333,1,0.119,0.322,0,0.298,0.431,214.13,4
spotify:track:2iksjpqL3eraxCBKqNHuqd,"YES IT IS","MUTT","Leon Thomas",2024-09-27,228047,73,true,quirky613,2026-06-26T21:19:02Z,"afrobeats","EZMNY Records/Motown Records",0.755,0.642,5,-6.105,0,0.141,0.593,0.000301,0.122,0.293,121.945,4
spotify:track:2uvE4L5ZsYKpv8hbK4TIOt,"MUTT","MUTT","Leon Thomas",2024-09-27,192933,83,true,quirky613,2026-06-26T21:19:02Z,"afrobeats","EZMNY Records/Motown Records",0.572,0.455,1,-8.078,1,0.134,0.216,0.00000388,0.072,0.597,179.787,4
spotify:track:08M5qLQy0oUNrTMQv4xQac,"MUTT (feat. Chris Brown) [CB REMIX]","MUTT Deluxe: HEEL","Leon Thomas;Chris Brown",2025-05-29,199492,73,false,quirky613,2026-06-26T21:19:02Z,"afrobeats,hip hop,west coast hip hop","EZMNY Records/Motown Records",0.675,0.569,1,-4.951,1,0.0356,0.109,0,0.0554,0.619,89.987,4
spotify:track:7JgNAnCjJvL8hBR1kmCOFF,"Worth It.","My 21st Century Blues","RAYE",2023-02-03,246813,81,false,quirky613,2026-06-26T21:19:02Z,"r&b","Human Re Sources",0.736,0.483,8,-7.85,1,0.0682,0.505,0.0000139,0.351,0.606,109.932,4
spotify:track:040I32EKLxQrkuxQu1pqvT,"Saturn","SOS Deluxe: LANA","SZA",2024-12-20,186191,84,false,quirky613,2026-06-26T21:19:02Z,"","Top Dawg Entertainment/RCA Records",0.557,0.577,1,-7.514,1,0.027,0.64,0,0.104,0.328,89.111,4
spotify:track:3EL4YcUAmGkfTKXhS49Y3w,"Suzanne","Suzanne","Mark Ronson;RAYE",2025-06-13,235328,74,false,quirky613,2026-06-26T21:19:02Z,"rap,r&b","Columbia",0.672,0.715,1,-4.19,1,0.0638,0.0561,0.00000589,0.115,0.641,99.014,4
spotify:track:7FxzgizJRGTQ3fxUqfvljg,"Bad Bad News","Good Thing","Leon Bridges",2018-05-04,207309,67,false,quirky613,2026-06-26T21:19:09Z,"","Columbia",0.783,0.629,5,-6.152,0,0.0607,0.231,0.000536,0.0881,0.7,111.978,4
spotify:track:1v07ywlVYd02pOCnXRBDNA,"Menswear","The 1975 (Deluxe Version)","The 1975",2013,206737,50,false,quirky613,2026-06-26T21:19:22Z,"southern hip hop","Interscope",0.709,0.539,1,-10.281,1,0.0683,0.546,0.0179,0.0857,0.16,97.01,4
spotify:track:5880eYQmXx3c3oD22IljIt,"Why We Thugs","Laugh Now, Cry Later","Ice Cube",2006-01-01,224106,64,true,quirky613,2026-06-26T21:20:21Z,"west coast hip hop,g-funk","Virgin Records",0.683,0.59,1,-5.423,1,0.458,0.326,0,0.148,0.653,100.892,4
spotify:track:2Ih217RCGAmyQR68Nn7Cqo,"You Know How We Do It","Lethal Injection","Ice Cube",1993-12-07,232773,82,true,quirky613,2026-06-26T21:20:21Z,"west coast hip hop,g-funk","Priority Records",0.747,0.52,10,-10.523,0,0.0357,0.0977,0.0537,0.142,0.601,92.869,4
spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,"Suga Suga","Tha Smokin' Nephew","Baby Bash;Frankie J",2003-01-01,239026,79,false,quirky613,2026-06-26T21:20:21Z,"alternative r&b,neo soul","Universal Records",0.662,0.748,5,-3.041,0,0.268,0.688,0.00000858,0.0841,0.535,82.331,4
spotify:track:3UP4tYlgEes6TajBXh8faH,"Ball For Me","beerbongs & bentleys","Post Malone;Nicki Minaj",2018-04-27,206266,42,false,quirky613,2026-06-26T21:20:34Z,"old school hip hop,gangster rap,west coast hip hop,hip hop,rap,g-funk","Republic Records",0.775,0.527,6,-4.213,0,0.296,0.511,0,0.0799,0.473,133.953,4
spotify:track:7xQAfvXzm3AkraOtGPWIZg,"Wow.","Hollywood's Bleeding","Post Malone",2019-09-06,149546,81,true,quirky613,2026-06-26T21:20:34Z,"","Republic Records",0.829,0.538,11,-7.359,0,0.212,0.137,0.00000188,0.103,0.389,99.952,4
spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,"White Iverson","Stoney (Deluxe)","Post Malone",2016-12-09,256532,83,true,quirky613,2026-06-26T21:20:34Z,"","Mercury Records/Republic Owned",0.675,0.561,7,-7.678,1,0.0352,0.233,0,0.0793,0.309,130.098,4
